Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 12 	 4																																																																																															1.071278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061804	0.927067	0.000000																																																																																																					-2.060150	
 12 	 5																																																																																															2.856741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164812	2.472179	0.000000																																																																																																					-5.493732	
 12 	 6																																																																																															7.141852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.412030	6.180448	0.000000																																																																																																					-13.734330	
 12 	 7																																																																																															13.835439	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.798198	11.972974	0.000000																																																																																																					-26.606613	
 12 	 8																																																																																															12.050204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.695204	10.428059	0.000000																																																																																																					-23.173468	
 12 	 9																																																																																															11.157624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.643709	9.655635	0.000000																																																																																																					-21.456969	
 12 	 10																																																																																															12.496569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.720956	10.814337	0.000000																																																																																																					-24.031864	
 12 	 11																																																																																															14.281728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.823946	12.359186	0.000000																																																																																																					-27.464862	
 12 	 12																																																																																															15.709947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.906343	13.595144	0.000000																																																																																																					-30.211436	
 12 	 13																																																																																															14.281728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.823946	12.359186	0.000000																																																																																																					-27.464862	
 12 	 14																																																																																															14.460275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.834247	12.513697	0.000000																																																																																																					-27.808220	
 12 	 15																																																																																															16.245510	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.937241	14.058612	0.000000																																																																																																					-31.241365	
 12 	 16																																																																																															16.959619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.978440	14.676591	0.000000																																																																																																					-32.614652	
 12 	 17																																																																																															16.959619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.978440	14.676591	0.000000																																																																																																					-32.614652	
 12 	 18																																																																																															12.496569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.720956	10.814337	0.000000																																																																																																					-24.031864	
 12 	 19																																																																																															8.926099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.514967	7.724508	0.000000																																																																																																					-17.165575	
 12 	 20																																																																																															6.693587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.386168	5.792526	0.000000																																																																																																					-12.872282	
 12 	 21																																																																																															4.459859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.257300	3.859492	0.000000																																																																																																					-8.576651	
 12 	 22																																																																																															2.856741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164812	2.472179	0.000000																																																																																																					-5.493732	
 12 	 23																																																																																															1.785463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103007	1.545112	0.000000																																																																																																					-3.433583	
 12 	 24																																																																																															0.714185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041203	0.618045	0.000000																																																																																																					-1.373433	
